"Dates_YYYYMMDD" "Time_hhmm" "Red_av" "Red_sd" "Green_av" "Green_sd" "Blue_av" "Blue_sd" "Red_Index_av" "Red_Index_sd" "Green_Index_av" "Green_Index_sd" "Blue_Index_av" "Blue_Index_sd" "GEI_av" "GEI_sd" "BRI_av" "BRI_sd"
"2020-07-01" "08:00" 144.379344413705 46.7109121968647 136.2146377837 47.0342570992133 141.147451415692 44.5040752605659 0.34258804562958 0.0123016073786968 0.320606448411906 0.00948184217741931 0.336805505958514 0.0148386490105792 -13.0975202619973 7.55902982342131 421.741433613096 137.719174684906
"2020-07-01" "08:30" 141.71111666589 42.9083429558719 133.761574017193 43.1775629871506 139.873142314846 41.6278791683259 0.341496786229168 0.0122171309832873 0.320094572558952 0.00907861593724327 0.33840864121188 0.01436532841628 -14.0611109463507 7.60407221541218 415.345832997928 127.135982312175
"2020-07-01" "09:00" 143.505052259642 39.042711254323 136.373796884334 39.6583145391458 140.725884092479 38.3007738479396 0.341680402566947 0.0116153072525105 0.322691795355648 0.00798826135017519 0.335627802077404 0.0130501700832557 -11.4833425834523 6.88806132145697 420.604733236454 116.408083889426
"2020-07-01" "09:30" 146.210175695771 36.2937340046353 138.647778912271 36.9363362967164 142.592024843984 35.6666492954568 0.342541377434651 0.0114159401364915 0.323040156773626 0.0075086565876455 0.334418465791723 0.0126623675610533 -11.5066427152136 6.70077971056559 427.449979452026 108.260310465497
"2020-07-01" "10:00" 147.272041621299 33.8310600354863 139.740547296353 34.6861180478139 145.130572419958 33.8325551389148 0.341316456548016 0.0108427957988251 0.322168516162855 0.00737287186209796 0.336515027289129 0.0122129543841357 -12.9215194485517 6.56788002426154 432.143161337609 101.71270786407
"2020-07-01" "10:30" 148.27765778514 31.4231648390749 140.765610740871 32.0172111688321 144.213206627887 31.177867726066 0.34266484000605 0.0110810409988312 0.324011635288944 0.00663652282332862 0.333323524705006 0.0120662800302381 -10.959642931285 6.37898193900347 433.256475153898 93.9054229443602
"2020-07-01" "11:00" 149.058901933204 29.5281681060687 142.294061423614 30.31325141152 146.222311286981 29.4909142920449 0.34102431497974 0.0107206220645207 0.324364397928984 0.00618412500935637 0.334611287091276 0.0116155133511355 -10.6930903729563 6.05548752401035 437.5752746438 88.6100412627436
"2020-07-01" "11:30" 146.706934199879 28.7455998953265 139.593872043316 29.3211126911574 144.40779382544 28.5377700244728 0.340912463769203 0.0107171807693799 0.323308951580056 0.0061303565136997 0.335778584650741 0.0118114454372144 -11.9269839386865 5.94051184986459 430.708600068634 85.8688845563776
"2020-07-01" "12:00" 147.099581838133 27.325308030276 139.329809814729 28.1370286906429 144.102903407574 27.5633938746579 0.342114202862105 0.0100051668144741 0.322893786278753 0.00600972590023076 0.334992010859142 0.0107856984551428 -12.5428656162486 5.94888815295042 430.532295060437 82.3374059032423
"2020-07-01" "12:30" 142.414411544148 28.9682853993283 135.919751899099 29.2087052219402 139.42794016091 28.7348280952711 0.341130401375936 0.0109036155029148 0.324737178963298 0.00603862215550272 0.334132419660766 0.0119096602345043 -10.0028479068605 6.21506211708309 417.762103604157 86.1703641273454
