"Dates_YYYYMMDD" "Red_av" "Red_sd" "Green_av" "Green_sd" "Blue_av" "Blue_sd" "Red_Index_av" "Red_Index_sd" "Green_Index_av" "Green_Index_sd" "Blue_Index_av" "Blue_Index_sd" "GEI_av" "GEI_sd" "BRI_av" "BRI_sd"
"2020-07-01" 149.772920481266 26.9459242690903 134.601380560882 27.6078834419993 140.153722236366 26.0649343309424 0.353533882801862 0.0112358321347946 0.316030896384871 0.00704050788571707 0.330435220813267 0.01072255693671 -20.7238815958681 6.78100416063008 424.528023278514 79.8421483125099
"2020-07-02" 145.313195897341 26.0319572348254 129.233743710039 27.2535115972568 135.006508447411 25.6629464209281 0.35577988000837 0.0118507047692897 0.314393122773301 0.00760841312787028 0.329826997218328 0.010981067971024 -21.8522169246754 7.27880767157969 409.553448054791 78.1295914706484
"2020-07-03" 147.606644362963 30.9378251648473 132.16483424425 30.2077899956785 137.690706338485 28.7767603614309 0.354008539293237 0.0127879798932185 0.315399862022233 0.00732758488801774 0.33059159868453 0.0135318397440654 -20.9676822129475 6.79316249705089 417.462184945698 89.0056580489697
"2020-07-04" 149.316946909413 30.9173366408531 133.830059957632 30.2250805546017 139.976510194696 28.7462798992645 0.353300825098621 0.0124749146690041 0.315080175808115 0.00733222751840614 0.331618999093263 0.0133838748820602 -21.6333371888443 6.82458706977402 423.123517061741 88.9922211082617
"2020-07-05" 149.354358340432 30.7773506232556 133.905365871837 30.0937997672428 140.164006255269 28.5994418392843 0.353145952595486 0.012359732451958 0.315015065864834 0.00734294426968713 0.33183898153968 0.0133613851638807 -21.7076328520273 6.84050725253206 423.423730467539 88.5757041721392
"2020-07-06" 148.363849627438 29.794882324249 132.433561367639 29.1003241129933 138.54578516393 27.6926000415821 0.354214745420978 0.0122774777738458 0.314659548285756 0.00721017247604464 0.331125706293266 0.0133282231921279 -22.0425120560891 6.74284036635532 419.343196159007 85.6685850416099
"2020-07-07" 147.652789706619 30.2406495197848 131.902460577735 29.4063168944677 138.09200752573 27.9321474414284 0.353851941127537 0.0123857500342873 0.314656719462168 0.00723722763765001 0.331491339410295 0.0135310186270169 -21.9398760768791 6.69343463436695 417.647257810084 86.66835314978
"2020-07-08" 150.526863812688 27.342137977223 134.16097665735 27.0386888536869 140.614245830159 25.390026507568 0.354435986937114 0.0119309262329451 0.314329574247108 0.00717109035190198 0.331234438815778 0.0129385149052162 -22.8191563281466 6.89977265008577 425.302086300198 78.7557274647658
"2020-07-09" 150.906574205386 26.3017014264018 135.030134459564 26.2513780674768 141.034380878849 24.8134833035607 0.353947697466108 0.0116134210017961 0.315306732373413 0.00680522505397738 0.330745570160479 0.0123369700366214 -21.8806861651057 6.72424391720459 426.971089543799 76.3654281368061
"2020-07-10" 147.839836063606 28.7151500427757 131.772770462882 28.1669233671325 137.034312624753 26.5611347751504 0.355265138745963 0.0121562538173932 0.315168960678654 0.00720945196955755 0.329565900575383 0.0129891118375686 -21.3286077625951 6.93650089088675 416.64691915124 82.4984943442196
"2020-07-11" 147.30183764234 29.1861943443792 130.651896979206 28.4519680712275 135.890890830462 26.7361456868695 0.35631450040101 0.0122437755741065 0.31456586381514 0.0073555658269593 0.32911963578385 0.0132905289727457 -21.8889345143887 6.9734134427125 413.844625452008 83.4378510128602
