"Dates_YYYYMMDD" "Time_hhmm" "Red_av" "Red_sd" "Green_av" "Green_sd" "Blue_av" "Blue_sd" "Red_Index_av" "Red_Index_sd" "Green_Index_av" "Green_Index_sd" "Blue_Index_av" "Blue_Index_sd" "GEI_av" "GEI_sd" "BRI_av" "BRI_sd"
"2020-07-01" "08:00" 143.753363593785 43.2588917247079 130.723694995133 42.5441048359064 136.006053919954 39.9165883569384 0.35033263028981 0.012789680357048 0.316278008294527 0.00950681986456906 0.333389361415663 0.0133423808604432 -18.3120275234729 7.91474029623157 410.483112508873 125.173528145212
"2020-07-01" "08:30" 145.74407323249 40.155316038847 132.23477280877 39.1467636846887 138.049941637943 36.8010471000121 0.350353427198714 0.0124782777762772 0.315999670328141 0.00886938337623075 0.333646902473145 0.0128591523643607 -19.3244692528925 7.43865234476963 416.028787679203 115.520836362787
"2020-07-01" "09:00" 150.548479842221 37.3633536130168 135.803127767167 36.8272390261371 141.749194091345 35.0091700304879 0.352098993496884 0.0112197485273308 0.315624527699191 0.00817630009773248 0.332276478803925 0.0111453372465328 -20.6914183992331 6.91601218793754 428.100801700733 108.662586888241
"2020-07-01" "09:30" 154.248152173118 35.3952434078225 138.721419057864 34.5991323953385 143.868823501431 32.695848579705 0.35340537505925 0.0108818131876351 0.31615527953741 0.00770309770346232 0.33043934540334 0.0108846482671072 -20.6741375588194 6.53207119026626 436.838394732413 102.147722415683
"2020-07-01" "10:00" 154.225602281792 32.86300642779 136.87747535621 31.4988667751004 143.276319641119 29.5944578069062 0.355130393510328 0.0109512297868671 0.313916121871579 0.00720709227695874 0.330953484618093 0.0110790890892736 -23.7469712104913 6.20942886727199 434.379397279121 93.3634221367089
"2020-07-01" "10:30" 153.191325093123 29.7289443306796 137.525398471975 28.5780775930051 145.196721296479 26.9547852208859 0.351428009919389 0.00962068700337014 0.314530582799109 0.00641505561300747 0.334041407281502 0.00985991247659327 -23.3372494456519 5.53375777534341 435.913444861578 84.7244687321311
"2020-07-01" "11:00" 153.044284726339 28.8994935405957 138.369365042774 27.3877036023289 145.808759065329 25.6972119359001 0.349805826326722 0.0100811795548404 0.315662432072454 0.00602313278247684 0.334531741600824 0.0103999139052451 -22.1143137061187 5.47529655415569 437.222408834442 81.4071471618089
"2020-07-01" "11:30" 148.217948436482 28.5814272372612 135.027571955477 26.6525768487816 142.315523758297 25.2555615609318 0.347900945148969 0.00993382929764023 0.316650226646337 0.00566205648816302 0.335448828204694 0.0102415233270688 -20.4783282838262 5.5985803452726 425.561044150256 79.9297454022035
"2020-07-01" "12:00" 144.914654181943 28.4377384475525 130.219178796461 26.264895267926 136.712145162353 24.6684546881807 0.351487715346582 0.0101780982226065 0.315488037842203 0.00573041292887979 0.333024246811215 0.0104766970873521 -21.188441751374 5.40830308542231 411.845978140757 78.8135893573183
"2020-07-01" "12:30" 142.382355631664 25.8055916536501 128.199200311752 24.194445934345 133.962765373554 23.0739961836909 0.351837527269567 0.0102843381342013 0.316303594962725 0.00571451073982482 0.331858877767708 0.00988416832596955 -19.9467203817135 5.62449458276547 404.54432131697 72.4344823095025
"2020-07-01" "13:00" 139.082806428242 25.8492337213606 124.771769596113 24.2556668544314 130.694829560839 23.1399337126434 0.35241888251346 0.0108886239296547 0.315594940687633 0.00618995368110958 0.331986176798907 0.0101518082183171 -20.2340967968561 5.96613793500869 394.549405585194 72.569016421291
"2020-07-01" "13:30" 139.145656326154 27.286177219821 123.647239785725 25.5164395622343 129.008804620665 24.9110302394309 0.355262997447475 0.0108258002129544 0.314975531851012 0.00619757662152925 0.329761470701513 0.00979038286611844 -20.8599813753687 6.26914175242514 391.801700732544 77.0711790952462
"2020-07-01" "14:00" 132.844648071308 29.370804059984 118.828013970303 27.1191035512453 125.226806113563 26.208080331587 0.352259160014354 0.0115985977070877 0.314504231682379 0.00669957975108422 0.333236608303268 0.0108468656378148 -20.4154262442644 6.30035537448468 376.899468155174 82.0766988516615
"2020-07-01" "14:30" 131.981315908875 27.257244533131 117.86656311518 25.6533125719391 122.818547059211 25.0505569526087 0.354307877411776 0.0114004030778771 0.315613558861119 0.00646394936101102 0.330078563727105 0.0102350072577429 -19.0667367377257 6.29598786803399 372.666426083266 77.3048583696034
"2020-07-01" "15:00" 133.910525843963 29.6986998586109 118.588333443105 27.8640772416747 124.243764041655 27.3333354183416 0.355692599314867 0.0111544373512801 0.313971415414432 0.0066625858188379 0.330335985270701 0.0101186286686426 -20.9776229994072 6.38742809322603 376.742623328723 84.3095407215488
"2020-07-01" "15:30" 138.382132428813 24.2938415041196 122.555593060953 23.6620046770195 128.905088476147 22.8729160736234 0.355254873577053 0.0114836596913145 0.313690754351859 0.0064494561860783 0.331054372071088 0.00989692331509308 -22.1760347830541 6.4757262829098 389.842813965912 70.0517244311991
