"Dates_YYYYMMDD" "Time_hhmm" "Red_av" "Red_sd" "Green_av" "Green_sd" "Blue_av" "Blue_sd" "Red_Index_av" "Red_Index_sd" "Green_Index_av" "Green_Index_sd" "Blue_Index_av" "Blue_Index_sd" "GEI_av" "GEI_sd" "BRI_av" "BRI_sd"
"2020-07-01" "08:00" 131.997073486565 51.1371516855421 129.972088054387 51.7779328936108 136.222211431243 50.0180015004586 0.330644341964211 0.0266186532835218 0.323819565806493 0.0127130208198514 0.345536092229296 0.0256680650067004 -8.27510880903564 12.00362124634 398.191372972195 150.962355089621
"2020-07-01" "08:30" 136.818716592928 48.7514149916593 134.12717743966 49.3310389556128 138.064573216791 47.6716086069861 0.333976308793331 0.0277463592708809 0.325790754824 0.0124566240023776 0.340232936382669 0.0255785621437131 -6.6289349303982 12.3607253232724 409.010467249379 143.566441547995
"2020-07-01" "09:00" 140.20860400705 46.1984468312229 135.6522333729 46.3725068172063 140.780627315564 45.1121304141676 0.336106783098069 0.0267252930941212 0.323692869330321 0.0122392237750436 0.34020034757161 0.0247218678664401 -9.68476457681378 12.2463676700121 416.641464695515 135.472998787651
"2020-07-01" "09:30" 142.249449300385 43.0949590903121 136.852552066472 43.1965819639475 142.184202726521 42.1710021276859 0.337298416218804 0.0263589603721387 0.323207882927768 0.0116642865828838 0.339493700853428 0.0247591130904367 -10.7285478939607 11.8805804963325 421.286204093378 126.141861793457
"2020-07-01" "10:00" 146.003327218445 40.1112914254156 139.874646235747 40.6307228215395 147.418219488508 39.9580195375086 0.33680153878967 0.0247273277786101 0.321242917127022 0.0114118914937654 0.341955544083308 0.0231756419946631 -13.6722542354592 11.7699126721204 433.2961929427 118.483485650927
"2020-07-01" "10:30" 150.524925722096 37.8352129883998 143.408092514658 38.0628817699661 147.814982914284 37.3131882708791 0.34074354480542 0.0219889831223616 0.323511585131419 0.00981882699973561 0.335744870063161 0.0204395432649393 -11.5237236070645 10.7078042530168 441.748001151038 111.15472899954
"2020-07-01" "11:00" 148.40797453329 37.0952756371444 143.151092406748 37.2695253718684 146.251407503327 36.8081654869941 0.338818128593967 0.0212008865670233 0.326106415789554 0.00934209406771601 0.335075455616479 0.0200684913758178 -8.35719722312147 10.1789600594678 437.810474443365 109.217450707809
"2020-07-01" "11:30" 148.956564871767 35.8297730147215 142.143542318622 36.5064941731905 145.107698284234 36.4855656320521 0.341701635171313 0.0204561488593859 0.324999585957352 0.00921369351254988 0.333298778871335 0.0191235758810219 -9.77717851875832 9.98474976605002 436.207805474623 106.935973816274
"2020-07-01" "12:00" 145.194179346067 36.7442901677474 139.416681414338 37.7198757420031 142.752687313406 37.2908484040572 0.339883317542726 0.0195837843082109 0.325250269932835 0.00926964021355796 0.334866412524439 0.0184163755330298 -9.11350383079745 9.80097495235508 427.36354807381 110.197554397885
"2020-07-01" "12:30" 140.874413870005 39.8656425442749 136.278228840689 40.0416837390433 139.59414193734 38.9795265771336 0.337688720028923 0.0195053097983334 0.326047764052499 0.0093548567484396 0.336263515918578 0.018328734502318 -7.9120981259667 9.66644507271701 416.746784648034 117.572631229867
