"Dates_YYYYMMDD" "Time_hhmm" "Red_av" "Red_sd" "Green_av" "Green_sd" "Blue_av" "Blue_sd" "Red_Index_av" "Red_Index_sd" "Green_Index_av" "Green_Index_sd" "Blue_Index_av" "Blue_Index_sd" "GEI_av" "GEI_sd" "BRI_av" "BRI_sd"
"2020-07-01" "08:00" 132.53456193805 41.1376424734759 124.568194015605 40.2691686429883 122.443993525793 36.7467342578265 0.348990695316862 0.0140140162729927 0.326707381009569 0.00956856840412886 0.324301923673569 0.0150708094770621 -5.84216743263396 9.44734037558494 379.546749479448 117.372794678822
"2020-07-01" "08:30" 134.996965852466 37.6254073866094 127.005865339217 37.1182610049203 124.965495806711 34.9051798116897 0.34915369496594 0.0125446397305058 0.327152479172075 0.00876412985880018 0.323693825861984 0.0133466200672941 -5.95073098074381 8.91046312641239 386.968326998393 108.914497139932
"2020-07-01" "09:00" 131.920922795254 33.1750508380572 125.121079725135 33.2277160725813 121.992406563881 31.7437704170011 0.348649042716561 0.0120013640523722 0.329346468458395 0.0084124741796998 0.322004488825043 0.0130664812694673 -3.67116990886518 8.6243529387657 379.03440908427 97.3705447143597
"2020-07-01" "09:30" 129.892383296139 32.5046495629453 125.087897717044 31.9680097832212 123.415367409536 30.5359973682419 0.343243218189121 0.011875396372336 0.330005686485651 0.00770716541368068 0.326751095325227 0.0128994237231092 -3.13195527158721 7.81829714802633 378.395648422719 94.2655830944276
"2020-07-01" "10:00" 132.359636072133 32.3778949625546 127.063587172511 31.5963744750108 125.955407457226 30.7408751617358 0.343382486570046 0.0118555366800857 0.329292297374204 0.00791845889246619 0.32732521605575 0.0131404752877098 -4.18786918433825 8.34474057395192 385.378630701871 93.9455251425683
"2020-07-01" "10:30" 134.646082357617 28.3547745175964 128.319718307467 27.9188123636255 126.949621092463 27.6056503706834 0.345599410299372 0.0109246790568738 0.328789896086216 0.00775628935822414 0.325610693614412 0.0121729784114934 -4.95626683514551 8.37783314559299 389.915421757547 83.0736328663338
"2020-07-01" "11:00" 135.311443822839 28.5638753548081 128.544748793304 27.7914232047941 128.574126440647 27.2097781082818 0.344865113944321 0.0114055323531576 0.327162466041613 0.00743572102179419 0.327972420014066 0.0126840824046342 -6.79607267687729 7.81969819560465 392.43031905679 82.707069502865
"2020-07-01" "11:30" 137.140367324617 27.7135900002414 130.241989612736 26.9773085515345 131.223330412128 26.6264080545491 0.344111487317269 0.0105054665766168 0.326415045540293 0.00759886630559524 0.329473467142437 0.0117398908105392 -7.87971851127211 8.15083602120304 398.605687349482 80.5111539692937
"2020-07-01" "12:00" 139.812501061485 27.2326901217204 132.257511064915 26.413101754086 130.635540541918 25.8966683631628 0.347294273923504 0.0100359720239785 0.328180669334008 0.0068067493687262 0.324525056742489 0.0104948355624722 -5.93301947357159 7.51555154316292 402.705552668317 78.8302062779457
"2020-07-01" "12:30" 140.361124698114 23.6756637744485 133.378326692686 23.3234917213601 133.847288034266 23.0978763138008 0.344543558113816 0.00939084068906841 0.327003376903 0.00668736768177246 0.328453064983184 0.0103495986832989 -7.45175934700866 7.51255113386817 407.586739425066 69.3207248392621
