"Dates_YYYYMMDD" "Time_hhmm" "Red_av" "Red_sd" "Green_av" "Green_sd" "Blue_av" "Blue_sd" "Red_Index_av" "Red_Index_sd" "Green_Index_av" "Green_Index_sd" "Blue_Index_av" "Blue_Index_sd" "GEI_av" "GEI_sd" "BRI_av" "BRI_sd"
"2020-07-01" "08:00" 130.965790820541 41.4040514387118 127.997907427983 41.9067595477341 122.216616835811 37.4616089694129 0.343416474987724 0.013920138185829 0.334207463770363 0.0105138279428152 0.322376061241913 0.0187366961771375 2.81340719961389 11.5665197331472 381.180315084335 119.729186262201
"2020-07-01" "08:30" 135.03268105121 38.2001403593144 132.937553245592 38.9154130646194 128.037134245297 35.4384718120226 0.340941982839648 0.0144951517008259 0.334433861652867 0.0101429452684298 0.324624155507485 0.0191596727917827 2.80529119467721 11.5575757745903 396.007368542099 111.265075790372
"2020-07-01" "09:00" 129.302028434361 36.7752656936474 128.975012228265 36.8637047770761 124.327418686085 33.0478302986697 0.337254271768575 0.0160075231024636 0.336012770781107 0.00944826390410935 0.326732957450318 0.0201009894133395 4.32057733608455 10.6928868608816 382.604459348711 105.337903687491
"2020-07-01" "09:30" 132.096817087827 35.7944491457677 130.834451153344 35.7915835811165 125.126067746209 33.2819743778338 0.340107385394495 0.0142842253919633 0.336541312671841 0.00919450932339688 0.323351301933663 0.0174341898983057 4.44601747265242 10.3034592612686 388.05733598738 103.717540523355
"2020-07-01" "10:00" 131.995846438902 32.6599373141243 131.606429638076 33.1010081043083 126.617607568243 31.6210818107266 0.338243378566742 0.0137945183953613 0.336771581012273 0.00926635184000941 0.324985040420985 0.0182220313657258 4.59940526900566 10.349262127771 390.219883645222 96.0832881384566
"2020-07-01" "10:30" 134.181603506192 29.7735956217947 134.13618319399 30.1887863423277 129.399367045554 28.9055778814697 0.337396137980999 0.0122368613008934 0.336892525298925 0.00849521520612819 0.325711336720075 0.0162264673126455 4.69139583623518 9.72210542157678 397.717153745736 87.6663606878013
"2020-07-01" "11:00" 136.683457991455 28.6151041265867 135.069054876567 28.9735263162943 131.011685686613 27.8167542725589 0.33944563739536 0.0118282280403576 0.334944198674414 0.00826246326517668 0.325610163930226 0.0153252848381175 2.44296607506697 9.42341402713687 402.764198554635 84.2681523153368
"2020-07-01" "11:30" 138.442167593639 27.679289959272 138.159680089145 28.3166750808966 135.660276925668 27.8390499696276 0.335950913541328 0.011095681575728 0.334809223048232 0.00812428291619101 0.32923986341044 0.0147454819740701 2.21691565898202 9.40534385615018 412.262124608453 82.7405793175345
"2020-07-01" "12:00" 137.615137620623 25.6619719495109 137.7756421054 26.0549822050726 136.468950733858 25.1463273543093 0.33403496731374 0.0111910550129286 0.334172631580237 0.00789330476529455 0.331792401106023 0.0146752680803477 1.4671958563187 9.29245286338611 411.85973045988 75.6532832471322
"2020-07-01" "12:30" 140.424805886412 25.0250036643983 140.687129710312 25.122430067682 136.155133765885 24.2089503833555 0.336433387207963 0.010819284884376 0.33698031065447 0.00771685261710309 0.326586302137568 0.0144844663233899 4.79431976832702 9.27571989796603 417.267069362608 73.1048205452296
