"Dates_YYYYMMDD" "Time_hhmm" "Red_av" "Red_sd" "Green_av" "Green_sd" "Blue_av" "Blue_sd" "Red_Index_av" "Red_Index_sd" "Green_Index_av" "Green_Index_sd" "Blue_Index_av" "Blue_Index_sd" "GEI_av" "GEI_sd" "BRI_av" "BRI_sd"
"2020-07-01" "09:00" 136.890687798454 38.2124320347712 128.854578603618 38.0183309331372 131.628776082496 36.0460378441258 0.344597255577276 0.0129961115395463 0.322842764338027 0.00824911087063572 0.332559980084697 0.0131129087608695 -10.8103066737146 7.40287122256835 397.374042484568 111.661771393188
"2020-07-01" "09:30" 134.277882401426 35.5218497095783 126.713442396768 35.4143678497613 129.665846600428 33.7770628219638 0.343868258354665 0.0127693596844417 0.323138428521443 0.00767997371246565 0.332993313123892 0.0124483607651155 -10.5168442083195 6.97695882989798 390.657171398622 104.086115296135
"2020-07-01" "10:00" 134.959395970148 34.259948402618 127.80021591693 33.9297950934052 130.543716458962 32.4220026964858 0.343146209679646 0.0127408741228432 0.323941812290503 0.0073779964778531 0.33291197802985 0.0120561754219805 -9.90268059524983 7.05622079487255 393.30332834604 99.9593038991705
"2020-07-01" "10:30" 137.942783805334 32.8063739186108 129.314935896862 32.4912998888805 132.500674628417 31.2261262929129 0.345257842289185 0.0123918148540373 0.322540012297234 0.00718090136408873 0.332202145413582 0.011525602626506 -11.813586640028 6.90604067657422 399.758394330613 95.8460035165449
"2020-07-01" "11:00" 143.263942768575 31.9056627903186 128.853665660249 31.7181516057448 125.739854144082 30.5762186541261 0.361168979837224 0.0145007916856766 0.3229598395305 0.00747936392564844 0.315871180632276 0.0119937428456293 -11.2964655921589 7.44920444126428 397.857462572905 93.2191000845537
"2020-07-01" "11:30" 139.590751408836 30.9355329461943 131.093541306432 30.5390897349834 134.459809885591 29.1072422517985 0.344585728438803 0.011998577271446 0.322733797598597 0.00672665167335051 0.3326804739626 0.0113800710709657 -11.8634786815628 6.65402437679193 405.144102600858 89.8780166134253
"2020-07-01" "12:00" 141.185861472715 30.1540858789335 132.205896951181 29.7927289915692 135.041884300779 28.3389648819492 0.345778365701382 0.012225478757917 0.322899166408359 0.00681023168834611 0.331322467890259 0.0112963353783275 -11.8159518711308 6.91837711528331 408.433642724675 87.5315716085095
"2020-07-01" "12:30" 141.896365249021 28.7834562666009 133.032969888099 28.6263752606071 136.258890670776 27.3314824432311 0.345231694824147 0.0114823346202302 0.322807397566808 0.0066498512181145 0.331960907609045 0.0107951955654639 -12.0893161435982 6.92552148404168 411.188225807897 83.99933835531
"2020-07-01" "13:00" 144.246387199083 28.4568182968719 133.909696551601 28.4800112288506 139.31215047887 26.9834684810629 0.345721033021917 0.0113089420738644 0.319881803630604 0.00670388015038753 0.33439716334748 0.0106614149218095 -15.7391445747512 6.50250219600208 417.468234229553 83.1935595580374
"2020-07-01" "13:30" 145.336274940197 27.3862914234505 136.601784674378 27.605676888141 140.163867511221 26.3985311182319 0.344568220746473 0.0112506405432048 0.322948391809134 0.00616795720123416 0.332483387444394 0.01012445537753 -12.2965731026636 6.55629127768159 422.101927125796 80.6318577759093
