"Dates_YYYYMMDD" "Time_hhmm" "Red_av" "Red_sd" "Green_av" "Green_sd" "Blue_av" "Blue_sd" "Red_Index_av" "Red_Index_sd" "Green_Index_av" "Green_Index_sd" "Blue_Index_av" "Blue_Index_sd" "GEI_av" "GEI_sd" "BRI_av" "BRI_sd"
"2020-07-01" "08:00" 125.429217724728 47.8608505628115 115.997178347308 46.4994405220389 123.033642446317 43.6786691299947 0.343075745234693 0.0160502214326331 0.315065503078747 0.0107088656753358 0.34185875168656 0.0192744373958569 -16.4685034764298 6.83325381943581 364.460038518353 137.52637156273
"2020-07-01" "08:30" 135.594508777505 40.6071360882242 124.641022395122 41.2006508590105 132.389753000625 39.7428986858238 0.346537949001984 0.012372137580042 0.314941243306992 0.0102155319313456 0.338520807691024 0.0123906529605966 -18.7022169878858 6.87118649785573 392.625284173252 121.093830303785
"2020-07-01" "09:00" 138.635466393348 38.684641242833 128.044340630751 39.2107278400622 135.459307787133 37.9100884672173 0.345702024281988 0.0115925833034885 0.316346143015892 0.00931030172747031 0.337951832702119 0.011781063888942 -18.0060929189788 6.79635576345565 402.139114811232 115.328079754492
"2020-07-01" "09:30" 135.273328397769 36.4913940248274 125.506975558481 36.8509954838144 132.486798821052 35.6466400698201 0.344683791707317 0.0114841833288739 0.317344077389553 0.00861654024347499 0.337972130903131 0.0118795920384532 -16.7461761018589 6.42567315765236 393.267102777303 108.493872624749
"2020-07-01" "10:00" 134.163023778011 34.4520299356092 122.949282713536 34.7401487252499 130.133672304152 33.8393076519135 0.347309761561655 0.0118250379599509 0.315830957979651 0.00841357368915293 0.336859280458694 0.0117477890503662 -18.3981306550914 6.30508143980666 387.245978795699 102.504751005408
"2020-07-01" "10:30" 132.215649521402 33.618827939485 122.351513146178 33.613205806819 127.137697000597 32.8670848399046 0.347108252743799 0.0120207702263259 0.319285256527285 0.00753220859921935 0.333606490728916 0.0115383745995461 -14.6503202296434 6.32062292722607 381.704859668176 99.5341775487546
"2020-07-01" "11:00" 136.19342900645 32.2602741545697 124.614475986269 32.4968870540935 130.640089992562 31.7225232032956 0.348759291277731 0.0115334157242739 0.317001798946023 0.00763565702168569 0.334238909776247 0.0110867747728441 -17.6045670264739 6.09243136460042 391.447994985281 95.9211237514757
"2020-07-01" "11:30" 135.592306980447 31.8263199795266 124.632746012844 31.7232846338918 131.24912347175 30.9184041685141 0.34688029563621 0.0117940640557672 0.317159537363648 0.00740121571189779 0.335960167000142 0.0116591350183293 -17.5759384265096 6.17392245279332 391.474176465042 93.8598601309274
"2020-07-01" "12:00" 136.996703415666 31.691434702611 126.441393959289 31.4559607857886 133.300245846967 30.7899981237798 0.345698973434407 0.011649484639391 0.317613399920073 0.00705600408487306 0.336687626645519 0.0115179069082272 -17.4141613440565 6.15995070726752 396.738343221922 93.341130405984
"2020-07-01" "12:30" 139.500121352019 30.0112286300982 129.465286338382 30.1978059618197 135.55399990222 29.5550745671261 0.345337898416048 0.0112039552483597 0.319084203831263 0.00667366215334229 0.335577897752689 0.010825159576663 -16.123548577475 6.04036584458188 404.51940759262 89.1568109529381
"2020-07-01" "13:00" 140.51759866181 29.6839360369465 130.093753601274 29.8320330639501 136.721404575408 29.3061111407978 0.345427895856293 0.0105746986182203 0.318454640383306 0.00662259190832821 0.336117463760401 0.0102097705874995 -17.05149603467 6.09382527962572 407.332756838492 88.242192508233
"2020-07-01" "13:30" 141.339496677225 27.848174179609 131.325106423101 28.4382192586607 139.463580425832 28.024264459188 0.343506322571865 0.0102763487172142 0.317747639044723 0.00646536329693584 0.338746038383412 0.00969437366653488 -18.1528642568542 5.9210328378791 412.128183526158 83.7223271607634
"2020-07-01" "14:00" 140.381730671854 29.4372259083088 130.929722339597 30.0829394547509 138.452725967935 29.4708403980444 0.34311766997067 0.0104129999278039 0.318499499531805 0.00687549952113736 0.338382830497525 0.0101260921555196 -16.9750119605946 6.15308382116251 409.764178979386 88.42012117948
"2020-07-01" "14:30" 145.293625614181 25.642832257082 133.970287089193 27.0851769938382 143.032023837378 26.6043582666168 0.344784231644275 0.0101778527260293 0.316340448698666 0.00672103275431729 0.33887531965706 0.00916709426725735 -20.385075273173 6.46463307952014 422.295936540752 78.7034287613932
"2020-07-01" "15:00" 141.021025328523 29.7331052769316 129.129465143161 30.4857269367776 136.636610070646 30.0303219314431 0.347525251973999 0.010804022298511 0.316330093409808 0.00702619929683198 0.336144654616193 0.00995487321034477 -19.3987051128486 6.20652704058821 406.78710054233 89.6757421726937
"2020-07-01" "15:30" 139.08213174464 25.1798876203354 127.760818663417 26.8641069967748 136.293130602709 26.3883043461912 0.345881279388179 0.0107226205365456 0.31594381121538 0.00688572774046689 0.338174909396441 0.00958804840355904 -19.8536250205164 6.3840970110046 403.136081010766 77.8058847822649
"2020-07-01" "16:00" 137.967344957518 25.4317483759213 126.527741595281 27.1408742129015 133.540292362331 26.6558356685365 0.347604368600176 0.0109125318166644 0.316906018800481 0.00687273697833915 0.335489612599342 0.00951121998553351 -18.4521541292862 6.39776347089093 398.03537891513 78.6242618452957
"2020-07-01" "16:30" 131.701240060484 27.2045271263089 122.283718400458 28.8891332066099 127.530296971962 28.4944504810852 0.346338142082703 0.0117677533179032 0.319484490147325 0.00713123682180186 0.334177367769972 0.0101687734069265 -14.6641002315292 6.57527370949251 381.515255432904 83.9974059513701
"2020-07-01" "17:00" 128.864125898791 28.1756894670968 118.016694196405 29.6842532710068 125.394983359932 29.2882101616524 0.347393605055021 0.0121223644980643 0.315702251233091 0.00803027892778934 0.336904143711888 0.0107319594144318 -18.2257208659121 6.76006952437778 372.275803455128 86.5506102321375
"2020-07-02" "08:00" 131.15376173797 27.8162324173639 121.994716385491 29.5363968462117 128.452086905506 28.8762914751101 0.344774381703566 0.0116308751604771 0.318507822714184 0.00764139891299034 0.33671779558225 0.0102237851554501 -15.6164158724948 6.8237224872503 381.600565028967 85.6404425085372
"2020-07-02" "08:30" 132.306440038134 26.9940834601619 121.928450325992 28.7060662581222 129.832186745915 28.2124362343357 0.345563189676776 0.0116527640600774 0.316290846768108 0.00766508702636014 0.338145963555116 0.0102427538227269 -18.2817261320659 6.76294662869482 384.067077110041 83.3014084926451
"2020-07-02" "09:00" 135.545941778968 27.0338670503119 124.474392977996 28.806768651243 130.64732396973 28.2599421101548 0.34812901230177 0.011703186056142 0.317503879146424 0.00744432033355625 0.334367108551806 0.00991559545509179 -17.2444797927063 6.76786957072971 390.667658726694 83.5025593018154
"2020-07-02" "09:30" 138.424015302577 27.0766757967385 127.40701205139 28.9078467823255 134.238855694116 28.2929502741365 0.347085416944399 0.0113088674522748 0.317360976587571 0.00733871284903307 0.335553606468031 0.00972541103655429 -17.8488468939121 6.76047229075003 400.069883048083 83.6791662807806
"2020-07-02" "10:00" 139.325568259201 26.6490409559235 128.195283335138 28.2798651327848 135.11634079139 27.7950648897984 0.347051723067125 0.0110298329621046 0.317365714008288 0.00700566735190867 0.335582562924587 0.00947966351892929 -18.0513423803155 6.44571411978509 402.637192385728 82.1371514831584
"2020-07-02" "10:30" 132.965722856434 27.2843075831103 122.860988207028 29.1368710827119 129.62906180048 28.5053031736373 0.346103764955617 0.0116306078190051 0.317557392385728 0.00751494737652536 0.336338842658655 0.010048545723017 -16.8728082428577 6.64251162945697 385.455772863943 84.3430760112405
"2020-07-02" "11:00" 139.555256201175 28.8056783456418 129.322061273166 30.1935524716049 136.313148447567 29.8033379928002 0.345430776326208 0.0110434282261879 0.318075887073044 0.00716106236367254 0.336493336600747 0.00966679141878186 -17.2242821024106 6.46862526265487 405.190465921909 88.2376293669779
"2020-07-02" "11:30" 137.580207573064 26.9549416240404 127.836644468269 28.3100026207302 135.182563199084 27.9672836393611 0.344316615364046 0.0108767459657144 0.318144801489052 0.00691019291900257 0.337538583146901 0.00967356699497097 -17.0894818356108 6.39035096433679 400.599415240417 82.634997346639
"2020-07-02" "12:00" 137.278219146031 26.6075196082429 125.736089915735 28.3814215625336 133.717707267502 27.8091184909604 0.347074358517221 0.0113750137460398 0.315806591808405 0.00745493924119584 0.337119049674374 0.00979506903879182 -19.5237465820637 6.74380722471695 396.732016329267 82.184658769644
"2020-07-02" "12:30" 140.714737198672 25.1324175797729 129.619502055127 26.6803871581907 137.227813533456 26.3178897073505 0.346123543386464 0.0105894092714528 0.317150999758966 0.00667308143514517 0.33672545685457 0.00920969452519649 -18.7035466218741 6.36570804221958 407.562052787255 77.5216273421843
