"Date" "GCC_Std_Anom"
2020-07-01 -1.08974555378033
2020-07-02 -1.2211860116476
2020-07-03 -0.852384247209704
2020-07-04 -0.832227702801747
2020-07-05 -0.980743542709589
2020-07-06 -0.981444758862538
2020-07-07 -0.857177396159131
2020-07-08 -1.17673134748194
2020-07-09 -0.953694290167082
2020-07-10 -0.950989312513623
2020-07-11 -0.914906564167694
2020-07-12 -1.17625834034262
2020-07-13 -1.04933232118178
2020-07-14 -1.17473566737427
2020-07-15 -1.58843587568066
2020-07-16 -1.13024344134512
2020-07-17 -1.11042004173874
2020-07-18 -1.36089428507424
2020-07-19 -1.3347864629384
2020-07-20 -0.946023360204319
2020-07-21 -0.774484906738245
2020-07-22 -1.49237016482973
2020-07-23 -1.32194534223265
2020-07-24 -1.35625751829911
2020-07-25 -1.23147198643671
2020-07-26 -0.813447561185884
2020-07-27 -1.17782578413807
2020-07-28 -0.884842247418349
2020-07-29 -0.143423854202125
2020-07-30 0.0153189502936568
2020-07-31 0.214369737207881
2020-08-01 0.310762073662993
2020-08-02 0.0504986703022234
2020-08-03 -0.0396362108151547
2020-08-04 -0.159882667799715
2020-08-05 -0.530959237199716
2020-08-06 -0.762650054973552
2020-08-07 -0.630216151688011
2020-08-08 -0.728281688310514
2020-08-09 -0.543760851463597
2020-08-10 -0.065937560664453
2020-08-11 0.533658858210621
2020-08-12 0.585692399979078
2020-08-13 0.318839880107774
2020-08-14 0.263897298941358
2020-08-15 0.0687936099229468
2020-08-16 0.321687005811485
2020-08-17 0.00511235065995654
2020-08-18 0.219196502222256
2020-08-19 0.237510874322951
2020-08-20 0.0285504430543982
2020-08-21 0.0113941446045748
2020-08-22 -0.116473591402072
2020-08-23 0.0123551890767414
2020-08-24 0.0365696279693181
2020-08-25 1.65334411245042
2020-08-26 1.91592408726275
2020-08-27 1.41273941529617
2020-08-28 1.33351534634939
2020-08-29 1.27928000328702
2020-08-30 1.20214325352399
2020-08-31 0.920271996465079
2020-09-01 0.368269912404495
2020-09-02 0.567961422161655
2020-09-03 0.188043270510614
2020-09-04 0.307166885274965
2020-09-05 0.267762806889907
2020-09-06 -0.0331328992078736
2020-09-07 0.405024084422611
2020-09-08 2.56562453406432
2020-09-09 2.38956703872325
2020-09-10 1.96184366712793
2020-09-11 3.12968246383617
2020-09-12 2.24133900676846
2020-09-13 1.52839833345365
2020-09-14 1.02316726027225
2020-09-15 0.463696322099804
2020-09-16 0.275133326621396
2020-09-17 0.188752370253328
2020-09-18 0.286691550527046
2020-09-19 0.179643817630614
2020-09-20 -0.0937862272823271
2020-09-21 0.311177534899837
2020-09-22 1.03956825513665
2020-09-23 1.33637512618259
2020-09-24 0.922302362372462
2020-09-25 0.749353871950833
2020-09-26 0.300293020115556
2020-09-27 0.0982823780550958
2020-09-28 -0.18166874861772
2020-09-29 -0.180645282139318
2020-09-30 -0.235664226604822
2020-10-01 -0.361961323450249
2020-10-02 -0.503459842259082
