"Date" "GCC_Std_Anom"
2020-07-01 -1.78406821961575
2020-07-02 -1.7803923590841
2020-07-03 -1.28942338198432
2020-07-04 -1.49903296040999
2020-07-05 -1.72670359341985
2020-07-06 -1.63070622981304
2020-07-07 -1.63146522626011
2020-07-08 -2.16389285739016
2020-07-09 -2.06281749666948
2020-07-10 -1.89802530559911
2020-07-11 -2.15227148148885
2020-07-12 -2.52364644147725
2020-07-13 -2.26216249985659
2020-07-14 -2.0381067341382
2020-07-15 -0.982694675413741
2020-07-16 -0.511898295569092
2020-07-17 -0.0641182150760237
2020-07-18 -0.252060718614822
2020-07-19 -0.229898999787743
2020-07-20 -0.995018788003792
2020-07-21 -0.0788879833275629
2020-07-22 -0.428961376290316
2020-07-23 -0.760996214455261
2020-07-24 -0.110858536198136
2020-07-25 0.0729477453648686
2020-07-26 0.804059644028583
2020-07-27 -0.00594109646411196
2020-07-28 0.515337877322713
2020-07-29 1.16119318486269
2020-07-30 1.31264250041045
2020-07-31 1.2040252060684
2020-08-01 1.0800243399551
2020-08-02 0.206605709879862
2020-08-03 0.525111309361778
2020-08-04 1.81405208529309
2020-08-05 1.95395122492924
2020-08-06 0.711197285093192
2020-08-07 0.689438975076095
2020-08-08 0.11503826738634
2020-08-09 0.336966007860546
2020-08-10 0.558501001913211
2020-08-11 1.798029095282
2020-08-12 1.48824678082607
2020-08-13 0.379862214332464
2020-08-14 0.218055700310707
2020-08-15 -0.311900519863667
2020-08-16 -0.469041216288204
2020-08-17 0.664595784512787
2020-08-18 0.695176362455236
2020-08-19 0.808385101598991
2020-08-20 0.0265727325608705
2020-08-21 -0.330878495024012
2020-08-22 -0.400785385741406
2020-08-23 -0.284996958980713
2020-08-24 -0.130723666011611
2020-08-25 1.53315318695808
2020-08-26 1.22311597246504
2020-08-27 0.573925986108929
2020-08-28 0.247947303163179
2020-08-29 -0.471473466116468
2020-08-30 -0.380584210287866
2020-08-31 -0.614554718895072
2020-09-01 1.00604661738605
2020-09-02 1.12007340690245
2020-09-03 0.907341547834919
2020-09-04 0.236434220795385
2020-09-05 -0.0836076298717175
2020-09-06 0.0540295741059597
2020-09-07 -0.0151261097512316
2020-09-08 1.21191414560143
2020-09-09 1.18924484708234
2020-09-10 0.684032567655981
2020-09-11 0.130904735829152
2020-09-12 0.521448429176028
2020-09-13 0.27546503687969
2020-09-14 0.159758872331164
2020-09-15 0.764414746802703
2020-09-16 0.441426660677987
2020-09-17 -0.0582988573239133
2020-09-18 -0.1149215384807
2020-09-19 0.320227413421282
2020-09-20 -0.18496810329063
2020-09-21 -0.00555738437786693
2020-09-22 0.600303257845138
2020-09-23 0.670923025156066
2020-09-24 0.25975506485001
2020-09-25 0.225223220357815
2020-09-26 -0.103363426692943
2020-09-27 -0.210041381309077
2020-09-28 -0.408183713602706
2020-09-29 0.733942991103368
2020-09-30 0.725393596772435
2020-10-01 0.223416767453855
2020-10-02 0.263177136915899
