"Date" "GCC_Std_Anom"
2020-07-01 -1.39371094692671
2020-07-02 -1.70308986661195
2020-07-03 -0.91182568130645
2020-07-04 -0.957367743725439
2020-07-05 -1.07792683575853
2020-07-06 -1.05268401856544
2020-07-07 -1.11623993288443
2020-07-08 -1.37627443092134
2020-07-09 -1.35284418214316
2020-07-10 -1.14845354502364
2020-07-11 -1.21016561744835
2020-07-12 -1.47254803846125
2020-07-13 -1.38472481660692
2020-07-14 -1.24483561115931
2020-07-15 -1.34164925849103
2020-07-16 -1.28470691843598
2020-07-17 -1.05503425606005
2020-07-18 -1.27070405992731
2020-07-19 -1.14572027732936
2020-07-20 -1.04538429397128
2020-07-21 -0.902233366839281
2020-07-22 -0.869705457420942
2020-07-23 -1.09661233296367
2020-07-24 -1.06401823207352
2020-07-25 -1.00684116584548
2020-07-26 -0.768440385840409
2020-07-27 -1.16524262707769
2020-07-28 -1.06773453971462
2020-07-29 -0.622897332113347
2020-07-30 -0.628388292922294
2020-07-31 -0.720450212549748
2020-08-01 -0.753030512109027
2020-08-02 -0.939811977005289
2020-08-03 -1.18116963053784
2020-08-04 -0.41668481467937
2020-08-05 -0.68474008218097
2020-08-06 -0.467698885944531
2020-08-07 -0.249691898240356
2020-08-08 -0.117869283218076
2020-08-09 0.216582725637675
2020-08-10 0.40948262215598
2020-08-11 0.576329645355111
2020-08-12 0.67806417890948
2020-08-13 0.378652150309494
2020-08-14 -0.04005708888852
2020-08-15 0.211361475609772
2020-08-16 -0.142020711943484
2020-08-17 0.0875641026101125
2020-08-18 -0.198342911601863
2020-08-19 0.119465691351213
2020-08-20 0.144762157509731
2020-08-21 -0.124439614023578
2020-08-22 -0.305492572742756
2020-08-23 -0.299639282156438
2020-08-24 0.126713483796298
2020-08-25 1.05204135796061
2020-08-26 1.058822596252
2020-08-27 1.25344135840329
2020-08-28 1.50039588334944
2020-08-29 1.29002018062962
2020-08-30 2.07760431171014
2020-08-31 1.24731166261753
2020-09-01 1.20466404686478
2020-09-02 1.02360590017595
2020-09-03 0.792503621135166
2020-09-04 0.58132493949581
2020-09-05 0.504408985857145
2020-09-06 0.420681296611959
2020-09-07 0.45606408459457
2020-09-08 0.726859895129366
2020-09-09 0.622359226813885
2020-09-10 0.589461515392304
2020-09-11 0.226461375705205
2020-09-12 0.580201410925584
2020-09-13 0.364015971184092
2020-09-14 0.651463752606775
2020-09-15 1.69412063334083
2020-09-16 1.54133188471759
2020-09-17 1.69155383940459
2020-09-18 1.82479724851686
2020-09-19 2.02602463812897
2020-09-20 1.80957200819586
2020-09-21 1.50850854739746
2020-09-22 1.34158883570391
2020-09-23 1.41659151377725
2020-09-24 1.05370906410693
2020-09-25 0.872498478134235
2020-09-26 0.430104282478186
2020-09-27 0.301634391757814
2020-09-28 0.375243838665031
2020-09-29 0.462939528378821
2020-09-30 0.372180633602779
2020-10-01 0.192108242404976
2020-10-02 0.29194432701832
