"Date" "GCC_Std_Anom"
2020-07-01 -0.333351703480567
2020-07-02 -0.729669216504627
2020-07-03 -0.502443885635851
2020-07-04 -0.579199400893449
2020-07-05 -0.649421699343059
2020-07-06 -0.409830471614035
2020-07-07 -0.476213033776697
2020-07-08 -1.05017530538895
2020-07-09 -0.713372468206221
2020-07-10 -0.685585286409105
2020-07-11 -0.849662341355186
2020-07-12 -1.30862239040501
2020-07-13 -0.928126414934366
2020-07-14 -1.45944368245173
2020-07-15 -1.66183707074005
2020-07-16 -1.62657766480391
2020-07-17 -1.71092304223808
2020-07-18 -2.1748748398642
2020-07-19 -1.91999581264043
2020-07-20 -1.05909744364329
2020-07-21 -0.477584981795745
2020-07-22 -1.15372724079218
2020-07-23 -1.77303877875124
2020-07-24 -1.23331244491656
2020-07-25 -0.137548365795408
2020-07-26 0.0860816726416462
2020-07-27 -0.084317877854021
2020-07-28 0.941987027637858
2020-07-29 1.16238148676465
2020-07-30 0.99845293943941
2020-07-31 0.929889913727466
2020-08-01 0.722132257325129
2020-08-02 0.46337075746314
2020-08-03 0.848740053733753
2020-08-04 2.02581532541138
2020-08-05 1.45903725301956
2020-08-06 1.19118922972916
2020-08-07 1.94951313995285
2020-08-08 0.42396278115063
2020-08-09 0.480424769071191
2020-08-10 1.39570132611975
2020-08-11 1.68055770466954
2020-08-12 0.724234596697135
2020-08-13 0.894195395105299
2020-08-14 0.797781789825032
2020-08-15 1.15347789391107
2020-08-16 0.116257307930655
2020-08-17 0.728738743419547
2020-08-18 0.466646291222115
2020-08-19 0.700981897985881
2020-08-20 0.464241511636373
2020-08-21 0.385958819221829
2020-08-22 0.350621545917099
2020-08-23 -0.0993547429533005
2020-08-24 0.0630230512529724
2020-08-25 1.8014326085259
2020-08-26 1.10305270464547
2020-08-27 0.885834239189535
2020-08-28 1.68130369386762
2020-08-29 1.15784701023659
2020-08-30 -0.303559352603585
2020-08-31 -0.023528386172208
2020-09-01 1.20678570689862
2020-09-02 1.80080578650829
2020-09-03 1.38889200122127
2020-09-04 1.19880448977127
2020-09-05 0.875993962852013
2020-09-06 0.436532451270707
2020-09-07 0.0210587625638792
2020-09-08 0.801605014182309
2020-09-09 -0.319765204077767
2020-09-10 -0.00696177738403027
2020-09-11 -0.0834780048133133
2020-09-12 -0.0425475284796279
2020-09-13 -0.0171355117748768
2020-09-14 0.280612916996122
2020-09-15 0.508737454469242
2020-09-16 -0.13751498919767
2020-09-17 -0.00496110003091451
2020-09-18 -0.343128083039311
2020-09-19 -0.302897856424663
2020-09-20 -1.1156454452811
2020-09-21 -0.377966105720834
2020-09-22 -0.497015056932173
2020-09-23 -0.482804286275861
2020-09-24 -0.177184909304177
2020-09-25 -0.61303620895828
2020-09-26 -0.708679106470774
2020-09-27 -0.917191308090516
2020-09-28 -0.971569069883945
2020-09-29 -1.25208126635389
2020-09-30 -1.34087707844651
2020-10-01 -1.3863104628913
2020-10-02 -1.54154957938554
