"Dates_YYYYMMDD" "Red_av" "Red_sd" "Green_av" "Green_sd" "Blue_av" "Blue_sd" "Red_Index_av" "Red_Index_sd" "Green_Index_av" "Green_Index_sd" "Blue_Index_av" "Blue_Index_sd" "GEI_av" "GEI_sd" "BRI_av" "BRI_sd"
"2020-07-01" 136.865212058876 32.1607869055329 126.03916599588 31.5492848116356 132.691045060655 30.5158521346336 0.34608569299754 0.0127940047151241 0.317529325272029 0.00817613196757938 0.336384981730431 0.0122779937039287 -17.4779251277702 7.83056574594907 395.595423115412 93.4698672393461
"2020-07-02" 135.701753789567 30.1891917537181 124.746069396193 30.3767640292002 130.526510757339 29.4221651046995 0.347686804812197 0.0129618137012012 0.318042475728362 0.00816002029308243 0.33427071945944 0.011686837919821 -16.7361257545193 7.94710986938539 390.974333943099 89.2154071860753
"2020-07-03" 137.120171065708 36.8582170701721 126.158551523137 35.5280607743175 132.202913144996 34.283133491902 0.346636789880639 0.0136046091959489 0.317642926776769 0.00855697031886354 0.335720283342592 0.0139944671802757 -17.0059811644312 7.59881793857908 395.481635733842 105.956463945063
"2020-07-04" 137.17474953789 36.3705994255839 126.334674882253 34.9478243339108 132.508956816172 33.5594050294632 0.34616248309123 0.0136928709191481 0.317697283974623 0.00844005226828195 0.336140232934147 0.0142384755956558 -17.0143565895554 7.52297990039669 396.018381236315 104.1455052453
"2020-07-05" 137.402445366973 35.4564466443006 126.305939674573 34.1694477405111 132.513874191089 32.9554698822693 0.346703591293246 0.0134395710315478 0.317528065304769 0.00841484083225305 0.335768343401986 0.0138205165608622 -17.3044402089157 7.61595421478812 396.222259232636 101.83675851537
"2020-07-06" 137.535330561251 35.2852717584772 126.602289252408 33.8739783312882 132.318037220776 32.4567702965236 0.346720279838914 0.0136143804179654 0.318170681517345 0.00814577435237874 0.335109038643741 0.0140226558620566 -16.6487892772106 7.5144478880442 396.455657034435 100.846930336656
"2020-07-07" 138.100171442098 34.917126031551 127.145513438624 33.4597354616392 132.872473071117 32.1501920939339 0.346690956338135 0.0135155282807855 0.318222116840513 0.00805216790244724 0.335086926821352 0.0138364568063016 -16.6816176359672 7.46655864926344 398.118157951838 99.7617281999684
"2020-07-08" 138.583146980704 32.4308055889695 125.348465201605 31.0311194154878 130.860088569715 29.7585858668517 0.351050969014579 0.0134515216270585 0.316448386020433 0.00796694155766937 0.332500644964988 0.0134468647774932 -18.7463051472081 7.56563039210503 394.791700752024 92.3859772363405
"2020-07-09" 138.883576485222 31.0230365836093 127.065457231143 29.9334154562886 133.028843464952 29.0715888241733 0.348161698262859 0.0128610786879791 0.317645959147843 0.00765963908725273 0.334192342589298 0.0122996889756986 -17.7815054878876 7.75581083758782 398.977877181318 89.1957042864026
"2020-07-10" 135.883550783412 33.8256958497185 124.730750272393 32.5856658088661 129.364868178142 31.2506866599932 0.348436754769797 0.0136090742279909 0.318732160075244 0.00822957494246717 0.332831085154959 0.0134127885442512 -15.7869184167685 7.77164398711829 389.979169233947 96.8631127885667
