"Dates_YYYYMMDD" "Red_av" "Red_sd" "Green_av" "Green_sd" "Blue_av" "Blue_sd" "Red_Index_av" "Red_Index_sd" "Green_Index_av" "Green_Index_sd" "Blue_Index_av" "Blue_Index_sd" "GEI_av" "GEI_sd" "BRI_av" "BRI_sd"
"2020-07-01" 142.330488402262 16.8827409552646 136.136264444603 16.4168595702731 138.077639596028 15.0862822069556 0.341675424622998 0.00601379179679857 0.326573136405086 0.00494041310029155 0.331751438971916 0.00745774736955396 -8.13559910908406 5.98862529695607 416.544392442892 47.8318228805331
"2020-07-02" 140.969243051562 15.8165477707867 134.707969370446 15.8078929447474 135.467458961012 14.4955551588592 0.342968585617511 0.00583927463796015 0.327470762442966 0.00534355108225126 0.329560651939523 0.00778408053161892 -7.02076327168061 6.51665041685192 411.14467138302 45.4639993544765
"2020-07-03" 141.528128259927 19.713287353806 134.863998827947 18.6181716056967 135.224734394688 17.3260168992478 0.343901045598339 0.00695868569467469 0.327422306683799 0.00510663607718455 0.328676647717862 0.00907346825888861 -7.02486499872196 6.13092895593807 411.616861482562 55.0326069931173
"2020-07-04" 141.28381828389 19.4907671492698 134.483452206272 18.3272393404867 134.681829400819 17.0539064742555 0.344249861104105 0.0068921204564981 0.327442896130561 0.00501118378596589 0.328307242765334 0.00891896893385959 -6.99874327216505 6.00087101878719 410.449099890981 54.2631573208132
"2020-07-05" 141.460004852555 19.3436846290435 134.426015303535 18.2110276523928 135.102358394679 16.8633842096742 0.344232459321731 0.00688655292526061 0.326845769957765 0.00492864988296482 0.328921770720504 0.00890797465873179 -7.71033264016478 5.86785865335529 410.988378550768 53.813698895328
"2020-07-06" 141.889105585681 18.9993006456946 134.449837789974 17.9145959661163 134.852022124297 16.5965518173895 0.345153523428168 0.00682621819027355 0.326751110038185 0.00497379997887792 0.328095366533647 0.00888213598511418 -7.84145213002925 5.91831519207446 411.190965499952 52.888164386547
"2020-07-07" 141.79743584188 19.1136159063733 134.222845393706 17.9948956355811 134.78681898796 16.6124922967568 0.345249746478811 0.00702504806560547 0.326502592774467 0.00498322331717872 0.328247660746722 0.00911131448591537 -8.13856404242735 5.90658838678014 410.807100223547 53.0797526980621
"2020-07-08" 145.861530749999 18.3645849727152 137.624258408957 17.587170170475 138.545032023488 16.588963489658 0.345662246655838 0.00707809156033549 0.325852489023399 0.00505174858790805 0.328485264320763 0.00930928616051682 -9.15804595557255 6.12021508737014 422.030821182443 51.8051137421731
"2020-07-09" 141.304346184188 16.7418829099882 133.903112124774 16.0201309536492 135.151100098042 14.9627869049317 0.344402705230533 0.00625078141530836 0.326087918608645 0.00497539408580829 0.329509376160822 0.00840588978466542 -8.6492220326828 5.9498259247947 410.358558407005 47.062387960598
"2020-07-10" 139.147650726856 18.4305423023243 131.599965895167 17.4153751791458 131.95317443227 16.2724448821558 0.345588029507671 0.00678200696030049 0.32657036547234 0.00512428138258353 0.327841605019989 0.00900951117037153 -7.90089336879201 6.01601150184951 402.700791054293 51.4674396166199
