"Dates_YYYYMMDD" "Red_av" "Red_sd" "Green_av" "Green_sd" "Blue_av" "Blue_sd" "Red_Index_av" "Red_Index_sd" "Green_Index_av" "Green_Index_sd" "Blue_Index_av" "Blue_Index_sd" "GEI_av" "GEI_sd" "BRI_av" "BRI_sd"
"2020-07-01" 149.818489753457 29.7482511384016 133.330124563411 29.8554937669622 139.328117116501 29.3647247772906 0.35562650263775 0.0119483186064172 0.314473369218568 0.00856480256868299 0.329900128143682 0.0125842706587561 -22.4863577431372 8.21088009590068 422.47673143337 88.07287879585
"2020-07-02" 150.009211808748 26.0529892288028 133.835731006915 27.3575296464152 139.719848210618 26.3703088895883 0.35518460698168 0.011353096686994 0.314955712264712 0.00842646776491979 0.329859680753608 0.0117551905252431 -22.0575980055353 8.52042404217732 423.564791026281 78.8455974530149
"2020-07-03" 153.083337534192 34.1830738162386 136.815444706784 33.3937609603599 141.057662475851 32.2062485627799 0.356060839679192 0.0121011561439385 0.316168886097945 0.00860540034660788 0.327770274222863 0.013728935082666 -20.5101105964753 8.12051873624177 430.956444716827 98.9175427543379
"2020-07-04" 152.994237549109 33.7825360956146 136.979636492256 32.9199160567967 140.822596698738 31.7120978198355 0.355932588831456 0.0118915247901473 0.316733456300805 0.00835564510805493 0.327333954867739 0.0135915431053577 -19.8575612633341 8.03215537508807 430.796470740103 97.5539438838199
"2020-07-05" 152.786197669614 33.6985907682983 136.704352064752 32.8005360922204 140.876213662269 31.6185407970954 0.355782120233622 0.0117976874997189 0.31638358696371 0.00841203475380888 0.327834292802669 0.0136016801351604 -20.2537072023778 8.03221295885299 430.366763396635 97.2713190222722
"2020-07-06" 154.012268955853 32.8558169071794 136.547208266309 31.7228378275914 140.091232943352 30.2534930984955 0.358400016572902 0.0110065913715652 0.315864455684844 0.00834496069233871 0.325735527742254 0.0126826325245008 -21.0090853665855 7.9366127794723 430.650710165514 94.0865477300597
"2020-07-07" 153.492665350316 33.0432083370415 136.063752177282 31.7686279699503 139.432690859202 30.213403600684 0.358520488104689 0.0111837911217653 0.315981110701819 0.0083810883242266 0.325498401193493 0.0129865821327039 -20.7978518549545 7.9350758996507 428.989108386799 94.2828899212359
"2020-07-08" 150.270202148243 29.8019639131439 133.116570806264 29.0248524690051 136.145138798564 27.3360685038301 0.358888566459977 0.0110930445901442 0.316187036936336 0.00847716198451695 0.324924396603687 0.0130430730817096 -20.1821993342803 8.23358271947341 419.531911753071 85.3145942367972
"2020-07-09" 150.176175033968 28.3271709142533 132.725907979402 27.8052175957821 135.544531082555 26.4244608070916 0.359577980437175 0.010635804930922 0.316200188681177 0.00798832266466266 0.324221830881648 0.0123231329191821 -20.2688901577196 7.87881010539766 418.446614095925 81.7236077556743
"2020-07-10" 152.311127620607 30.9369788745497 134.921740531963 30.1774996873205 137.464679354484 28.4910454994838 0.359354469909224 0.0107972925903647 0.316574904660974 0.00818248209349545 0.324070625429802 0.0125676614538322 -19.9323259111637 8.01364264946895 424.697547507054 88.8032710441524
"2020-07-11" 151.491022239075 31.5584242292769 133.943389330898 30.4725099833154 136.327395842595 28.7924670251786 0.359911919712491 0.0110215966783807 0.316374776003064 0.00829458772743269 0.323713304284444 0.0129428172267018 -19.9316394198749 8.02590501310145 421.761807412568 90.0243983451509
"2020-07-12" 147.654214097787 28.6423635921628 129.694139153494 28.154232031407 131.698666870463 26.4697276769266 0.361811710277582 0.0110391014492766 0.315945105673067 0.00839423615770555 0.32224318404935 0.012740493970674 -19.9646026612621 8.10563510030292 409.047020121744 82.4001807015318
"2020-07-13" 151.906802132713 27.3465439829016 133.969667745173 27.3428266976384 136.241254290571 25.7682731811791 0.36061159511503 0.010554929456741 0.316356900971385 0.00810442745110996 0.323031503913585 0.0121531080103878 -20.2087209329384 8.17490960450395 422.117724168457 79.5535339520557
"2020-07-14" 144.306933620804 33.8523811662127 126.145417647377 33.5943730031693 127.554345610372 31.6101830534474 0.364323274261352 0.0134173407792127 0.315062512126429 0.00994187394120739 0.320614213612219 0.013458937078361 -19.5704439364223 8.51065666726476 398.006696878554 98.2708141545138
"2020-07-15" 137.829398268071 32.1180480058989 118.165249275015 32.1966762370799 115.882850871488 29.7297269988191 0.373963768964089 0.0153496743895856 0.315911352146844 0.0104913101737449 0.310124878889068 0.0131890952959151 -17.3817505895286 9.0477513216706 371.877498414574 93.2011882839302
"2020-07-16" 148.648174512719 30.0332689742242 131.15619589864 29.4335776229905 131.27453331893 27.70827225773 0.362574978210235 0.0120523773238565 0.318088272007915 0.00880405389332681 0.31933674978185 0.011883843104467 -17.6103160343701 8.9120842893195 411.078903730289 86.3364431759004
"2020-07-17" 148.247575516859 30.550897161212 131.738327676259 29.9023251810763 131.242212821118 28.0345604640466 0.361304957606011 0.0123468201295259 0.31945083792252 0.00904958257350927 0.319244204471469 0.0119333866805175 -16.0131329854582 9.41745973027322 411.228116014235 87.5924838277929
"2020-07-18" 148.790963965943 27.5688941468119 132.797800464862 27.7827035824129 132.343734119714 25.621939317271 0.360139559960834 0.0121760289814405 0.319849119987284 0.00907956319628643 0.320011320051882 0.0113309629912707 -15.5390971559332 9.83023307424826 413.93249855052 79.9420392555204
"2020-07-19" 149.292957720259 27.0730131933617 133.28656276462 27.0604274308136 133.282208225893 25.0530893184916 0.359611841183025 0.012152454074153 0.319644809766705 0.00881321526161424 0.32074334905027 0.0112500525971439 -16.0020404169113 9.58951369744132 415.861728710773 78.1702091734428
"2020-07-20" 133.221780433994 34.6296428094843 117.164883273701 36.2959979737222 116.996015038828 33.6195884203711 0.365394469013036 0.0186786252586097 0.316412241559339 0.0125787091560173 0.318193289427625 0.0138693225970438 -15.8880289254204 10.8249707373123 367.382678746523 103.504829717201
"2020-07-21" 145.878115830524 30.7695441300374 129.890426868445 30.2830080159024 128.597500844458 28.3369528996325 0.361864845165139 0.014781538201742 0.32021082803374 0.0103389266696424 0.317924326801121 0.012158280024229 -14.6947629380926 10.7811072325605 404.366043543428 88.3063537471985
"2020-07-22" 145.270175105983 28.7100507284042 130.872522197801 27.9981951684436 130.259185219641 26.0705810934946 0.357981477103407 0.0144330213379053 0.321345193449015 0.0104026438790272 0.320673329447578 0.0123356901420782 -13.7843159300223 11.3981240987425 406.401882523425 81.5134948366036
"2020-07-23" 142.349371206215 28.284262644423 129.355728292891 28.58839554627 128.647187029317 26.3925562122062 0.356312529544789 0.016119477768076 0.322175062993172 0.0116620805160881 0.321512407462039 0.0127280237893632 -12.2851016497493 12.8460717857365 400.352286528423 81.7943033465883
"2020-07-24" 144.814358558324 27.4014739355095 131.256880699787 26.9244443263154 131.332927601452 25.3164339059093 0.355920552291649 0.0157852618841783 0.321490324703105 0.0112699351118309 0.322589123005246 0.0126243213361037 -13.633524760202 12.6576342407678 407.404166859563 78.0895825228155
"2020-07-25" 148.869196832626 29.8477638363488 135.126079247049 28.8952765174362 134.117961474087 27.0415542090005 0.356400291211229 0.0148850308591143 0.322477503042865 0.0108587826202099 0.321122205745906 0.0122548461698287 -12.7349998126148 12.2743016435796 418.113237553763 84.4138375932031
"2020-07-26" 146.496962571209 33.8794410014858 132.533634962311 31.9016533097427 131.550433447749 30.0992362066865 0.357071940975309 0.0146928456824845 0.32210926954138 0.010717461307659 0.320818789483311 0.0128647740105289 -12.9801260943358 11.4507016030932 410.581030981269 94.815831253198
"2020-07-27" 131.74051569884 31.9118388551249 118.32900529798 32.1448723777445 117.11017893697 29.6243189593087 0.360491216263018 0.0175276497454006 0.32049089306164 0.0129353627675812 0.319017890675341 0.0139761334394682 -12.1926840398491 12.1206379824136 367.179699933791 92.4676161011738
"2020-07-28" 138.480640999545 35.1522819750617 124.660954577086 34.3787780853118 122.994463832079 32.2579927092427 0.360055353766846 0.0180742845468947 0.321547051673014 0.0133263681267992 0.31839759456014 0.0136359166118544 -12.1531956774515 13.4479842390857 386.13605940871 100.512969474758
"2020-07-29" 147.126392388584 36.490730801004 134.568525797557 33.9782930976913 132.694853274918 32.270438315914 0.355211763682203 0.0150279315924873 0.324178475819193 0.0116312451510803 0.320609760498604 0.0132565051548146 -10.684194068388 12.4971998492699 414.389771461059 101.691835855321
"2020-07-30" 147.009031673982 36.4264079534598 134.107499009798 33.9483520848183 132.856069334004 32.3956290514625 0.355209490453676 0.0145564710451163 0.32338613909249 0.0112354941535228 0.321404370453834 0.0133052938341465 -11.6501029883902 11.9969770862697 413.972600017783 101.749294600829
"2020-07-31" 146.904013938521 35.478889943411 134.309183027357 33.3002676928738 132.834421024965 31.6491583554746 0.355051670658092 0.0140687007251193 0.323835845010147 0.0107505721716523 0.321112484331761 0.0131295114940153 -11.1200689087738 11.5070271543302 414.047617990843 99.4275869567143
"2020-08-01" 147.229910160419 34.6940265569591 134.224456980884 32.6839350404014 132.741697034096 30.8565853791622 0.355615987350789 0.0135908321824519 0.323450887011469 0.0102999853441401 0.320933125637742 0.013016784893393 -11.5226932327479 11.0248809258712 414.196064175398 97.2495601539655
"2020-08-02" 147.399681273651 30.9507926454847 133.079573320165 29.4594227836909 132.815091001859 27.6573807623769 0.356772016784485 0.0130298049422676 0.321378056691941 0.00963907085585945 0.321849926523574 0.0126495602629254 -14.0556256351808 10.5301784613883 413.294345595676 86.9930579474438
